ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000130816	DNMT1	 2.13e-02	 9.53e-01	protein_coding
ENSG00000117000	RLF	-5.56e-01	 1.60e-01	protein_coding
ENSG00000169032	MAP2K1	 1.57e-01	 5.51e-01	protein_coding
ENSG00000137310	TCF19	 3.21e-01	 5.04e-02	protein_coding
ENSG00000137312	FLOT1	 3.77e-02	 9.00e-01	protein_coding
ENSG00000174446	SNAPC5	-1.03e-01	 8.30e-01	protein_coding
ENSG00000258890	CEP95	 1.22e-01	 8.00e-01	protein_coding
ENSG00000235618	FAM21EP	 3.74e-02	 9.55e-01	transcribed_unprocessed_pseudogene
ENSG00000126267	COX6B1	-2.90e-01	 9.62e-02	protein_coding
ENSG00000155849	ELMO1	-2.70e-02	 9.69e-01	protein_coding
ENSG00000134871	COL4A2	 3.42e-02	 9.26e-01	protein_coding
ENSG00000221829	FANCG	 9.81e-02	 7.32e-01	protein_coding
ENSG00000184924	PTRHD1	-4.69e-01	 1.13e-02	protein_coding
ENSG00000106948	AKNA	 2.62e-01	 4.42e-01	protein_coding
ENSG00000108854	SMURF2	-6.29e-01	 7.83e-02	protein_coding
ENSG00000215908	CROCCP2	-4.04e-01	 3.27e-01	transcribed_unprocessed_pseudogene
ENSG00000138092	CENPO	 2.54e-01	 2.32e-01	protein_coding
ENSG00000113716	HMGXB3	 2.05e-01	 3.58e-01	protein_coding
ENSG00000122026	RPL21	-4.35e-01	 3.76e-02	protein_coding
ENSG00000155850	SLC26A2	-6.26e-01	 1.00e-01	protein_coding
ENSG00000133398	MED10	 7.65e-02	 8.50e-01	protein_coding
ENSG00000164296	TIGD6	 2.91e-01	 5.48e-01	protein_coding
ENSG00000141404	GNAL	 1.44e-01	 6.75e-01	protein_coding
ENSG00000126746	ZNF384	 1.35e-01	 6.10e-01	protein_coding
ENSG00000010310	GIPR	-2.94e-01	 5.37e-01	protein_coding
ENSG00000138119	MYOF	 1.42e-01	 5.17e-01	protein_coding
ENSG00000148154	UGCG	-5.62e-01	 3.83e-02	protein_coding
ENSG00000150776	NKAPD1	-9.17e-02	 8.71e-01	protein_coding
ENSG00000272501	AL662844.4	-3.94e-01	 3.40e-01	lncRNA
ENSG00000266947	AC022916.1	-7.82e-02	 9.01e-01	lncRNA
ENSG00000147526	TACC1	 7.27e-02	 8.76e-01	protein_coding
ENSG00000173926	MARCH3	 4.18e-01	 3.30e-01	protein_coding
ENSG00000149273	RPS3	 1.32e-01	 4.58e-01	protein_coding
ENSG00000150779	TIMM8B	-6.92e-01	 3.93e-04	protein_coding
ENSG00000108654	DDX5	-1.97e-01	 4.07e-01	protein_coding
ENSG00000206418	RAB12	-1.29e-01	 7.76e-01	protein_coding
ENSG00000142168	SOD1	-1.36e-01	 5.11e-01	protein_coding
ENSG00000184787	UBE2G2	 1.09e-01	 7.99e-01	protein_coding
ENSG00000138031	ADCY3	 1.70e-01	 5.48e-01	protein_coding
ENSG00000167695	FAM57A	-4.90e-02	 9.19e-01	protein_coding
ENSG00000166750	SLFN5	-3.75e-01	 2.08e-01	protein_coding
ENSG00000271936	AC012073.1	 4.61e-01	 2.62e-01	lncRNA
ENSG00000123191	ATP7B	-4.66e-01	 2.00e-01	protein_coding
ENSG00000227467	LINC01537	-2.49e-01	 6.28e-01	lncRNA
ENSG00000005801	ZNF195	-1.41e-01	 7.92e-01	protein_coding
ENSG00000189229	AC069277.1	-2.04e-01	 7.08e-01	lncRNA
ENSG00000166407	LMO1	-7.24e-02	 9.11e-01	protein_coding
ENSG00000180198	RCC1	 6.10e-02	 8.26e-01	protein_coding
ENSG00000122550	KLHL7	-2.71e-01	 5.31e-01	protein_coding
ENSG00000226085	UQCRFS1P1	 3.35e-01	 1.83e-01	processed_pseudogene
ENSG00000109756	RAPGEF2	-4.72e-01	 2.63e-01	protein_coding
ENSG00000150768	DLAT	 1.83e-01	 5.07e-01	protein_coding
ENSG00000242125	SNHG3	-6.62e-01	 4.43e-05	lncRNA
ENSG00000163701	IL17RE	-4.94e-02	 9.40e-01	protein_coding
ENSG00000112237	CCNC	-6.04e-01	 9.88e-02	protein_coding
ENSG00000204308	RNF5	-3.16e-02	 9.23e-01	protein_coding
ENSG00000058799	YIPF1	-2.16e-02	 9.66e-01	protein_coding
ENSG00000101473	ACOT8	-9.14e-02	 7.64e-01	protein_coding
ENSG00000151348	EXT2	 2.04e-01	 3.68e-01	protein_coding
ENSG00000048544	MRPS10	-7.41e-02	 8.90e-01	protein_coding
ENSG00000188263	IL17REL	-9.14e-02	 8.85e-01	protein_coding
ENSG00000124104	SNX21	 9.17e-02	 8.46e-01	protein_coding
ENSG00000132004	FBXW9	 1.81e-01	 6.29e-01	protein_coding
ENSG00000166452	AKIP1	 1.98e-01	 4.49e-01	protein_coding
ENSG00000100320	RBFOX2	 6.27e-02	 8.63e-01	protein_coding
ENSG00000171490	RSL1D1	 2.18e-01	 5.73e-01	protein_coding
ENSG00000123219	CENPK	-3.51e-01	 4.45e-01	protein_coding
ENSG00000153292	ADGRF1	-1.31e+00	 5.50e-07	protein_coding
ENSG00000130304	SLC27A1	 3.67e-01	 2.73e-01	protein_coding
ENSG00000140350	ANP32A	 8.67e-02	 8.10e-01	protein_coding
ENSG00000224389	C4B	 2.40e-01	 2.22e-01	protein_coding
ENSG00000132740	IGHMBP2	 7.75e-02	 8.35e-01	protein_coding
ENSG00000040341	STAU2	-5.85e-01	 2.95e-02	protein_coding
ENSG00000110200	ANAPC15	-3.65e-02	 9.18e-01	protein_coding
ENSG00000132424	PNISR	-6.89e-01	 2.49e-02	protein_coding
ENSG00000070413	DGCR2	 2.10e-01	 3.70e-01	protein_coding
ENSG00000114120	SLC25A36	-5.86e-01	 7.77e-02	protein_coding
ENSG00000259943	AL050341.2	-7.25e-03	 9.90e-01	lncRNA
ENSG00000100216	TOMM22	-2.29e-02	 9.35e-01	protein_coding
ENSG00000123143	PKN1	 5.29e-01	 9.91e-05	protein_coding
ENSG00000160584	SIK3	 3.54e-01	 2.60e-01	protein_coding
ENSG00000101868	POLA1	-3.02e-01	 2.92e-01	protein_coding
ENSG00000151292	CSNK1G3	-9.29e-01	 3.44e-05	protein_coding
ENSG00000163820	FYCO1	 3.82e-02	 9.46e-01	protein_coding
ENSG00000225151	GOLGA2P7	 3.13e-01	 1.32e-01	transcribed_unprocessed_pseudogene
ENSG00000122877	EGR2	 9.89e-02	 8.56e-01	protein_coding
ENSG00000130313	AC010618.1	 3.89e-02	 8.91e-01	protein_coding
ENSG00000168502	MTCL1	-4.91e-01	 3.67e-02	protein_coding
ENSG00000070404	FSTL3	-6.33e-02	 8.06e-01	protein_coding
ENSG00000273311	DGCR11	 1.10e-01	 8.60e-01	lncRNA
ENSG00000133265	HSPBP1	 2.11e-01	 4.16e-01	protein_coding
ENSG00000275464	FP565260.1	-1.21e-01	 7.21e-01	protein_coding
ENSG00000100221	JOSD1	-2.12e-01	 2.97e-01	protein_coding
ENSG00000101224	CDC25B	 3.47e-01	 4.02e-02	protein_coding
ENSG00000100629	CEP128	-7.57e-01	 2.31e-02	protein_coding
ENSG00000197562	RAB40C	 1.63e-01	 6.27e-01	protein_coding
ENSG00000134697	GNL2	-2.63e-01	 5.33e-01	protein_coding
ENSG00000100030	MAPK1	 1.98e-01	 3.96e-01	protein_coding
ENSG00000076685	NT5C2	-1.62e-01	 7.26e-01	protein_coding
ENSG00000234745	HLA-B	 1.85e-01	 3.35e-01	protein_coding
ENSG00000161647	MPP3	 1.66e-01	 6.29e-01	protein_coding
ENSG00000113615	SEC24A	-1.42e-01	 7.09e-01	protein_coding
ENSG00000131351	HAUS8	 8.81e-02	 8.28e-01	protein_coding
ENSG00000164236	ANKRD33B	 1.27e-01	 7.75e-01	protein_coding
ENSG00000280071	GATD3B	 1.06e-01	 7.21e-01	protein_coding
ENSG00000039560	RAI14	-4.50e-01	 1.88e-01	protein_coding
ENSG00000164291	ARSK	-1.15e-01	 8.48e-01	protein_coding
ENSG00000164828	SUN1	 4.48e-02	 8.83e-01	protein_coding
ENSG00000250903	GMDS-DT	-2.05e-01	 6.24e-01	lncRNA
ENSG00000177733	HNRNPA0	 1.72e-01	 4.39e-01	protein_coding
ENSG00000011478	QPCTL	-8.30e-02	 7.84e-01	protein_coding
ENSG00000184900	SUMO3	 9.30e-02	 7.52e-01	protein_coding
ENSG00000092203	TOX4	 4.01e-01	 4.71e-02	protein_coding
ENSG00000148842	CNNM2	 1.24e-01	 7.26e-01	protein_coding
ENSG00000125743	SNRPD2	-6.00e-01	 1.73e-04	protein_coding
ENSG00000137573	SULF1	 3.15e-01	 5.00e-01	protein_coding
ENSG00000108773	KAT2A	 1.06e-01	 6.54e-01	protein_coding
ENSG00000250159	AC106791.1	-1.52e-01	 7.92e-01	lncRNA
ENSG00000265190	ANXA8	 1.84e-01	 5.15e-01	protein_coding
ENSG00000236618	PITPNA-AS1	-1.54e-01	 7.40e-01	lncRNA
ENSG00000152700	SAR1B	-1.46e-01	 6.87e-01	protein_coding
ENSG00000165819	METTL3	-8.11e-02	 8.05e-01	protein_coding
ENSG00000108774	RAB5C	 2.02e-01	 2.26e-01	protein_coding
ENSG00000197405	C5AR1	 2.62e-01	 4.93e-01	protein_coding
ENSG00000078668	VDAC3	-1.38e-01	 6.92e-01	protein_coding
ENSG00000134830	C5AR2	-9.22e-02	 7.73e-01	protein_coding
ENSG00000182362	YBEY	-1.52e-01	 6.91e-01	protein_coding
ENSG00000119402	FBXW2	-3.93e-02	 9.21e-01	protein_coding
ENSG00000179409	GEMIN4	 3.91e-01	 9.14e-03	protein_coding
ENSG00000105656	ELL	 1.09e-01	 7.59e-01	protein_coding
ENSG00000103313	MEFV	 5.36e-01	 4.58e-04	protein_coding
ENSG00000174238	PITPNA	 1.43e-01	 6.30e-01	protein_coding
ENSG00000137040	RANBP6	-6.48e-01	 8.97e-02	protein_coding
ENSG00000196391	ZNF774	-5.43e-01	 1.80e-01	protein_coding
ENSG00000129595	EPB41L4A	-4.49e-01	 2.02e-01	protein_coding
ENSG00000188959	C9orf152	-2.06e-01	 7.00e-01	protein_coding
ENSG00000214654	B3GNT10	 1.06e-02	 9.86e-01	protein_coding
ENSG00000155906	RMND1	-6.06e-02	 9.28e-01	protein_coding
ENSG00000129472	RAB2B	 8.40e-02	 8.87e-01	protein_coding
ENSG00000021574	SPAST	-4.44e-01	 2.21e-01	protein_coding
ENSG00000197905	TEAD4	 1.88e-01	 4.27e-01	protein_coding
ENSG00000108509	CAMTA2	 2.33e-01	 4.67e-01	protein_coding
ENSG00000150712	MTMR12	-3.41e-01	 1.49e-01	protein_coding
ENSG00000109111	SUPT6H	 1.93e-01	 4.94e-01	protein_coding
ENSG00000166068	SPRED1	-1.79e-01	 7.44e-01	protein_coding
ENSG00000125733	TRIP10	 3.06e-01	 1.16e-01	protein_coding
ENSG00000234912	SNHG20	-5.45e-01	 6.68e-02	lncRNA
ENSG00000031003	FAM13B	-4.83e-01	 1.46e-01	protein_coding
ENSG00000113119	TMCO6	-1.93e-01	 5.03e-01	protein_coding
ENSG00000108799	EZH1	 4.30e-02	 9.14e-01	protein_coding
ENSG00000188763	FZD9	 1.70e-01	 6.75e-01	protein_coding
ENSG00000224086	AC245452.1	 1.51e-01	 7.81e-01	lncRNA
ENSG00000224032	EPB41L4A-AS1	-1.39e-01	 5.54e-01	lncRNA
ENSG00000124496	TRERF1	 3.74e-01	 2.19e-01	protein_coding
ENSG00000113161	HMGCR	-1.61e-01	 7.23e-01	protein_coding
ENSG00000100034	PPM1F	 1.08e-01	 7.17e-01	protein_coding
ENSG00000115392	FANCL	-3.97e-01	 2.09e-01	protein_coding
ENSG00000112977	DAP	 3.07e-01	 4.40e-02	protein_coding
ENSG00000173153	ESRRA	 2.09e-01	 3.34e-01	protein_coding
ENSG00000084073	ZMPSTE24	-2.43e-01	 6.07e-01	protein_coding
ENSG00000129657	SEC14L1	 6.95e-02	 7.99e-01	protein_coding
ENSG00000072110	ACTN1	 5.88e-02	 8.30e-01	protein_coding
ENSG00000161692	DBF4B	 2.16e-01	 4.54e-01	protein_coding
ENSG00000009954	BAZ1B	-1.28e-01	 6.71e-01	protein_coding
ENSG00000173113	TRMT112	-1.82e-01	 3.49e-01	protein_coding
ENSG00000157554	ERG	-2.72e-01	 5.81e-01	protein_coding
ENSG00000164068	RNF123	 1.62e-01	 4.90e-01	protein_coding
ENSG00000148120	C9orf3	 4.92e-02	 9.01e-01	protein_coding
ENSG00000279407	AC007191.1	-6.22e-02	 8.90e-01	TEC
ENSG00000115216	NRBP1	 2.19e-01	 2.73e-01	protein_coding
ENSG00000177051	FBXO46	 2.28e-01	 2.83e-01	protein_coding
ENSG00000166377	ATP9B	 4.93e-01	 2.20e-01	protein_coding
ENSG00000113141	IK	 3.71e-01	 1.38e-01	protein_coding
ENSG00000127418	FGFRL1	 4.25e-02	 9.08e-01	protein_coding
ENSG00000166794	PPIB	-1.91e-01	 2.71e-01	protein_coding
ENSG00000157734	SNX22	 1.95e-01	 7.00e-01	protein_coding
ENSG00000272398	CD24	-1.10e-02	 9.77e-01	protein_coding
ENSG00000157036	EXOG	-6.75e-01	 4.46e-02	protein_coding
ENSG00000106069	CHN2	-2.21e-01	 6.74e-01	protein_coding
ENSG00000100038	TOP3B	 7.72e-02	 8.10e-01	protein_coding
ENSG00000269846	AL136172.1	 3.70e-02	 9.55e-01	lncRNA
ENSG00000185585	OLFML2A	 4.70e-01	 5.91e-02	protein_coding
ENSG00000188483	IER5L	-1.08e-01	 7.50e-01	protein_coding
ENSG00000137193	PIM1	 4.99e-02	 8.65e-01	protein_coding
ENSG00000239857	GET4	 1.36e-01	 6.43e-01	protein_coding
ENSG00000129195	PIMREG	-2.93e-02	 9.46e-01	protein_coding
ENSG00000152818	UTRN	-3.88e-01	 3.60e-01	protein_coding
ENSG00000073464	CLCN4	 4.31e-01	 2.77e-01	protein_coding
ENSG00000179933	C14orf119	-5.04e-02	 8.94e-01	protein_coding
ENSG00000254999	BRK1	-1.20e-01	 6.57e-01	protein_coding
ENSG00000138738	PRDM5	-8.98e-02	 8.69e-01	protein_coding
ENSG00000134086	VHL	 1.04e-01	 7.88e-01	protein_coding
ENSG00000089685	BIRC5	 1.01e-01	 6.55e-01	protein_coding
ENSG00000080839	RBL1	-4.73e-01	 2.08e-01	protein_coding
ENSG00000115756	HPCAL1	 1.98e-01	 3.95e-01	protein_coding
ENSG00000145996	CDKAL1	-5.38e-02	 9.07e-01	protein_coding
ENSG00000198561	CTNND1	-1.64e-01	 5.69e-01	protein_coding
ENSG00000136942	RPL35	-8.06e-01	 9.99e-08	protein_coding
ENSG00000240401	AC012358.3	-3.33e-01	 4.75e-01	lncRNA
ENSG00000173540	GMPPB	 1.28e-01	 6.39e-01	protein_coding
ENSG00000028116	VRK2	-3.61e-01	 4.27e-01	protein_coding
ENSG00000099864	PALM	 3.80e-01	 3.02e-02	protein_coding
ENSG00000182117	NOP10	-2.83e-01	 1.47e-01	protein_coding
ENSG00000110429	FBXO3	-6.02e-02	 9.22e-01	protein_coding
ENSG00000133477	FAM83F	-7.01e-02	 9.08e-01	protein_coding
ENSG00000134070	IRAK2	 4.69e-01	 9.72e-04	protein_coding
ENSG00000131495	NDUFA2	-4.82e-01	 1.06e-02	protein_coding
ENSG00000236824	BCYRN1	-7.81e-01	 2.15e-03	scRNA
ENSG00000116478	HDAC1	 1.21e-01	 6.06e-01	protein_coding
ENSG00000106723	SPIN1	-3.28e-01	 2.97e-01	protein_coding
ENSG00000171262	FAM98B	-1.09e-01	 8.60e-01	protein_coding
ENSG00000127481	UBR4	 5.94e-02	 7.91e-01	protein_coding
ENSG00000106635	BCL7B	 1.83e-01	 4.32e-01	protein_coding
ENSG00000130349	C6orf203	-3.39e-01	 4.39e-01	protein_coding
ENSG00000136950	ARPC5L	 3.49e-03	 9.91e-01	protein_coding
ENSG00000196639	HRH1	-2.38e-01	 6.17e-01	protein_coding
ENSG00000100056	ESS2	 3.29e-01	 9.97e-02	protein_coding
ENSG00000122692	SMU1	 1.43e-01	 6.28e-01	protein_coding
ENSG00000179082	C9orf106	-2.65e-01	 5.75e-01	lncRNA
ENSG00000272084	AL137127.1	 9.64e-02	 8.77e-01	lncRNA
ENSG00000188985	DHFRP1	-3.40e-01	 4.59e-01	processed_pseudogene
ENSG00000167106	FAM102A	 1.26e-02	 9.77e-01	protein_coding
ENSG00000065491	TBC1D22B	 2.12e-01	 4.28e-01	protein_coding
ENSG00000204525	HLA-C	 3.64e-02	 9.32e-01	protein_coding
ENSG00000164535	DAGLB	 7.43e-02	 8.19e-01	protein_coding
ENSG00000099949	LZTR1	 4.01e-01	 8.21e-02	protein_coding
ENSG00000105701	FKBP8	 2.82e-01	 1.58e-01	protein_coding
ENSG00000124784	RIOK1	 1.49e-01	 7.41e-01	protein_coding
ENSG00000136908	DPM2	 1.57e-01	 5.02e-01	protein_coding
ENSG00000144635	DYNC1LI1	-4.17e-01	 2.04e-01	protein_coding
ENSG00000106868	SUSD1	 3.22e-02	 9.57e-01	protein_coding
ENSG00000068079	IFI35	 2.31e-01	 3.64e-01	protein_coding
ENSG00000100813	ACIN1	 8.06e-02	 7.19e-01	protein_coding
ENSG00000160469	BRSK1	 1.76e-01	 7.57e-01	protein_coding
ENSG00000170540	ARL6IP1	-2.58e-01	 4.76e-01	protein_coding
ENSG00000170677	SOCS6	 1.14e-01	 8.46e-01	protein_coding
ENSG00000088451	TGDS	-4.46e-01	 2.94e-01	protein_coding
ENSG00000176731	C8orf59	-1.28e-01	 8.25e-01	protein_coding
ENSG00000204305	AGER	-7.94e-03	 9.89e-01	protein_coding
ENSG00000272829	AC002470.1	-2.24e-01	 6.72e-01	lncRNA
ENSG00000167674	HDGFL2	 3.15e-01	 1.85e-01	protein_coding
ENSG00000189136	UBE2Q2P1	-6.61e-01	 8.15e-02	transcribed_unprocessed_pseudogene
ENSG00000136240	KDELR2	 4.27e-02	 8.94e-01	protein_coding
ENSG00000132635	PCED1A	-1.59e-02	 9.62e-01	protein_coding
ENSG00000106066	CPVL	 2.04e-02	 9.69e-01	protein_coding
ENSG00000173221	GLRX	-2.48e-01	 5.37e-01	protein_coding
ENSG00000099290	WASHC2A	 8.08e-02	 8.23e-01	protein_coding
ENSG00000037474	NSUN2	 1.49e-01	 5.07e-01	protein_coding
ENSG00000164292	RHOBTB3	-9.01e-02	 8.24e-01	protein_coding
ENSG00000165502	RPL36AL	 5.84e-02	 8.87e-01	protein_coding
ENSG00000164187	LMBRD2	-5.37e-01	 1.72e-01	protein_coding
ENSG00000151466	SCLT1	-5.51e-01	 1.24e-01	protein_coding
ENSG00000085832	EPS15	-3.60e-01	 2.70e-01	protein_coding
ENSG00000168282	MGAT2	 3.81e-02	 9.29e-01	protein_coding
ENSG00000168843	FSTL5	-6.66e-02	 9.17e-01	protein_coding
ENSG00000267073	AC005256.1	-3.68e-01	 4.13e-01	lncRNA
ENSG00000133740	E2F5	 1.44e-01	 8.05e-01	protein_coding
ENSG00000243646	IL10RB	 4.60e-03	 9.92e-01	protein_coding
ENSG00000062650	WAPL	 1.09e-01	 8.41e-01	protein_coding
ENSG00000105185	PDCD5	 1.61e-01	 7.09e-01	protein_coding
ENSG00000013561	RNF14	-2.56e-01	 5.42e-01	protein_coding
ENSG00000164934	DCAF13	 2.05e-01	 6.76e-01	protein_coding
ENSG00000183255	PTTG1IP	 8.19e-02	 7.45e-01	protein_coding
ENSG00000172915	NBEA	-6.16e-02	 9.27e-01	protein_coding
ENSG00000134419	RPS15A	-8.16e-01	 1.18e-07	protein_coding
ENSG00000162517	PEF1	 2.45e-01	 2.06e-01	protein_coding
ENSG00000165506	DNAAF2	 1.56e-02	 9.78e-01	protein_coding
ENSG00000164933	SLC25A32	-3.35e-01	 4.31e-01	protein_coding
ENSG00000081870	HSPB11	 1.37e-01	 7.79e-01	protein_coding
ENSG00000137331	IER3	 7.06e-02	 7.59e-01	protein_coding
ENSG00000259605	AC074212.1	 2.97e-02	 9.62e-01	lncRNA
ENSG00000204463	BAG6	 3.35e-01	 3.78e-02	protein_coding
ENSG00000131013	PPIL4	-1.42e-01	 8.09e-01	protein_coding
ENSG00000267395	DM1-AS	-1.76e-01	 7.44e-01	lncRNA
ENSG00000113163	COL4A3BP	-1.88e-01	 7.34e-01	protein_coding
ENSG00000100078	PLA2G3	 1.46e-01	 6.78e-01	protein_coding
ENSG00000140386	SCAPER	 1.70e-01	 7.69e-01	protein_coding
ENSG00000004660	CAMKK1	-2.34e-01	 5.10e-01	protein_coding
ENSG00000253710	ALG11	-1.90e-01	 7.33e-01	protein_coding
ENSG00000162086	ZNF75A	-2.21e-01	 6.76e-01	protein_coding
ENSG00000182903	ZNF721	-2.97e-01	 5.39e-01	protein_coding
ENSG00000124766	SOX4	-3.42e-02	 9.36e-01	protein_coding
ENSG00000124535	WRNIP1	 2.58e-01	 2.20e-01	protein_coding
ENSG00000211450	SELENOH	-2.56e-01	 1.90e-01	protein_coding
ENSG00000281005	LINC00921	-3.48e-01	 3.75e-01	lncRNA
ENSG00000253797	UTP14C	 2.60e-02	 9.70e-01	protein_coding
ENSG00000093010	COMT	 1.52e-01	 4.64e-01	protein_coding
ENSG00000006194	ZNF263	 4.66e-02	 9.11e-01	protein_coding
ENSG00000139192	TAPBPL	 6.83e-04	 9.99e-01	protein_coding
ENSG00000232926	AC000078.1	-5.07e-01	 2.08e-01	processed_pseudogene
ENSG00000159110	IFNAR2	-6.02e-02	 8.89e-01	protein_coding
ENSG00000213593	TMX2	-1.86e-02	 9.47e-01	protein_coding
ENSG00000126368	NR1D1	 4.82e-01	 1.86e-02	protein_coding
ENSG00000169718	DUS1L	 6.43e-02	 8.47e-01	protein_coding
ENSG00000164615	CAMLG	-8.37e-02	 8.64e-01	protein_coding
ENSG00000086062	B4GALT1	 2.16e-01	 2.43e-01	protein_coding
ENSG00000161265	U2AF1L4	-4.50e-02	 9.34e-01	protein_coding
ENSG00000077684	JADE1	-2.29e-01	 5.84e-01	protein_coding
ENSG00000136810	TXN	-2.10e-01	 4.99e-01	protein_coding
ENSG00000165282	PIGO	 2.09e-01	 3.90e-01	protein_coding
ENSG00000130475	FCHO1	 3.62e-01	 2.60e-01	protein_coding
ENSG00000132256	TRIM5	 5.25e-02	 9.00e-01	protein_coding
ENSG00000167699	GLOD4	 2.25e-01	 3.66e-01	protein_coding
ENSG00000259891	AC107375.1	-2.03e-01	 7.05e-01	lncRNA
ENSG00000138942	RNF185	 1.37e-01	 6.48e-01	protein_coding
ENSG00000126351	THRA	 3.42e-01	 9.86e-02	protein_coding
ENSG00000130382	MLLT1	 2.17e-01	 2.65e-01	protein_coding
ENSG00000173638	SLC19A1	-3.12e-01	 3.41e-01	protein_coding
ENSG00000163584	RPL22L1	-6.56e-01	 2.37e-02	protein_coding
ENSG00000139190	VAMP1	-8.09e-02	 8.89e-01	protein_coding
ENSG00000115758	ODC1	 4.54e-03	 9.87e-01	protein_coding
ENSG00000166135	HIF1AN	-9.50e-02	 7.35e-01	protein_coding
ENSG00000175130	MARCKSL1	 2.79e-01	 1.18e-01	protein_coding
ENSG00000114573	ATP6V1A	 1.37e-01	 7.67e-01	protein_coding
ENSG00000084636	COL16A1	 4.09e-02	 9.38e-01	protein_coding
ENSG00000122035	RASL11A	-1.61e-01	 6.87e-01	protein_coding
ENSG00000125968	ID1	-1.72e-01	 6.29e-01	protein_coding
ENSG00000225663	MCRIP1	 9.98e-04	 9.98e-01	protein_coding
ENSG00000166136	NDUFB8	-1.73e-01	 4.16e-01	protein_coding
ENSG00000104472	CHRAC1	 1.85e-01	 5.18e-01	protein_coding
ENSG00000270959	LPP-AS2	-4.07e-02	 9.23e-01	lncRNA
ENSG00000214456	PLIN5	-1.62e-01	 7.77e-01	protein_coding
ENSG00000225828	FAM229A	 3.37e-01	 4.64e-01	protein_coding
ENSG00000272333	KMT2B	-1.80e-01	 5.54e-01	protein_coding
ENSG00000171236	LRG1	 3.20e-01	 3.02e-01	protein_coding
ENSG00000164050	PLXNB1	 1.11e-01	 7.59e-01	protein_coding
ENSG00000198836	OPA1	-6.51e-02	 9.13e-01	protein_coding
ENSG00000184557	SOCS3	-2.41e-01	 2.84e-01	protein_coding
ENSG00000105287	PRKD2	 3.15e-01	 2.51e-01	protein_coding
ENSG00000126246	IGFLR1	 4.75e-01	 7.04e-02	protein_coding
ENSG00000107262	BAG1	 1.15e-01	 6.70e-01	protein_coding
ENSG00000104936	DMPK	-4.58e-02	 9.05e-01	protein_coding
ENSG00000002549	LAP3	 2.40e-01	 4.87e-01	protein_coding
ENSG00000145012	LPP	 2.28e-01	 5.31e-01	protein_coding
ENSG00000167880	EVPL	 3.66e-01	 2.45e-01	protein_coding
ENSG00000160298	C21orf58	-2.07e-01	 5.12e-01	protein_coding
ENSG00000100479	POLE2	-2.47e-01	 6.01e-01	protein_coding
ENSG00000233901	LINC01503	 1.44e-01	 7.15e-01	lncRNA
ENSG00000171861	MRM3	 1.04e-01	 7.61e-01	protein_coding
ENSG00000107249	GLIS3	-4.91e-01	 1.06e-02	protein_coding
ENSG00000178409	BEND3	 6.67e-02	 8.87e-01	protein_coding
ENSG00000121236	TRIM6	 1.79e-01	 7.07e-01	protein_coding
ENSG00000103275	UBE2I	 2.98e-01	 1.22e-01	protein_coding
ENSG00000132670	PTPRA	-1.41e-01	 6.55e-01	protein_coding
ENSG00000261334	AL353803.4	-5.09e-01	 2.09e-01	lncRNA
ENSG00000105193	RPS16	-2.27e-02	 9.28e-01	protein_coding
ENSG00000075826	SEC31B	-3.66e-01	 4.21e-01	protein_coding
ENSG00000099204	ABLIM1	 1.60e-01	 5.28e-01	protein_coding
ENSG00000100934	SEC23A	 3.32e-01	 2.12e-01	protein_coding
ENSG00000250506	CDK3	-6.20e-01	 1.08e-01	protein_coding
ENSG00000164494	PDSS2	 1.03e-01	 8.32e-01	protein_coding
ENSG00000095951	HIVEP1	-3.95e-01	 3.07e-01	protein_coding
ENSG00000257949	TEN1	-2.89e-01	 3.49e-01	protein_coding
ENSG00000148572	NRBF2	-3.79e-02	 9.54e-01	protein_coding
ENSG00000177045	SIX5	 5.63e-01	 7.02e-05	protein_coding
ENSG00000186575	NF2	 3.11e-01	 8.90e-02	protein_coding
ENSG00000138802	SEC24B	-4.56e-02	 9.35e-01	protein_coding
ENSG00000263884	AP000845.1	-5.17e-01	 1.95e-01	lncRNA
ENSG00000238142	BX284668.5	-3.78e-01	 3.83e-01	lncRNA
ENSG00000229896	AL157373.2	-4.50e-01	 2.48e-01	lncRNA
ENSG00000157020	SEC13	 1.94e-01	 2.63e-01	protein_coding
ENSG00000185800	DMWD	 2.72e-01	 2.17e-01	protein_coding
ENSG00000058453	CROCC	 2.05e-01	 5.95e-01	protein_coding
ENSG00000161558	TMEM143	 1.24e-01	 7.95e-01	protein_coding
ENSG00000271503	CCL5	-3.04e-01	 2.85e-01	protein_coding
ENSG00000113643	RARS	-1.11e+00	 1.37e-09	protein_coding
ENSG00000161533	ACOX1	-4.42e-01	 1.72e-01	protein_coding
ENSG00000227097	RPS28P7	 9.41e-02	 8.20e-01	processed_pseudogene
ENSG00000164056	SPRY1	-6.59e-02	 9.18e-01	protein_coding
ENSG00000116771	AGMAT	-2.76e-01	 5.57e-01	protein_coding
ENSG00000095261	PSMD5	 2.85e-01	 4.05e-01	protein_coding
ENSG00000132274	TRIM22	-1.48e-02	 9.80e-01	protein_coding
ENSG00000261408	TEN1-CDK3	-1.92e-01	 7.30e-01	protein_coding
ENSG00000215305	VPS16	 2.54e-01	 2.67e-01	protein_coding
ENSG00000203760	CENPW	-8.32e-02	 8.67e-01	protein_coding
ENSG00000255339	AL133352.1	-5.47e-01	 1.59e-01	protein_coding
