Ensembl_Gene	Common_Gene	Source	Nucleus_log2FC	Nucleolus_log2FC	Lamina_log2FC	Nuclear_Pore_log2FC	Cytosol_log2FC	ERM_log2FC	OMM_log2FC	ER_Lumen_log2FC	Nucleus_Orphan	Nucleolus_Orphan	Lamina_Orphan	Nuclear_pore_Orphan	Cytosol_Orphan	ERM_Orphan	OMM_Orphan	Nucleus_Deorphaned	Cytosol_Deorphaned
ENSG00000103037	SETD6	Atlas_Analysis	1.94768189	1.505879088	1.653733894	0.419779128	-0.526192169	-1.264165754	-0.379865531	0.215452406	0	0	0	0	0	0	0	0	0
ENSG00000103042	SLC38A7	Atlas_Analysis	0.486392992	0.289815286	0.356183806	0.343910624	0.148125562	1.295052521	1.29325394	-0.012354427	0	0	0	0	0	0	0	0	0
ENSG00000103061	SLC7A6OS	Atlas_Analysis	1.14949252	0.279871084	1.333459691	-0.411230436	0.190770382	-0.348537169	-0.24846046	0.10455256	0	0	0	0	0	0	0	0	0
ENSG00000103064	SLC7A6	Atlas_Analysis	0.79960467	0.491633031	0.700777336	-0.168320057	-0.145216252	1.531183148	0.778864785	0.08937998	0	0	0	0	0	0	0	0	0
ENSG00000103091	WDR59	Atlas_Analysis	0.871171874	0.97267088	0.801222156	0.662505036	0.195319269	-0.514317383	-0.145879561	0.039763172	0	0	0	0	0	0	0	0	0
ENSG00000103168	TAF1C	Atlas_Analysis	1.500661084	0.246075914	1.026660099	0.797189867	0.05181973	-1.100378019	-0.443949994	0.675470726	0	0	0	0	0	0	0	0	0
ENSG00000103197	TSC2	Atlas_Analysis	0.828417773	-0.022643885	-0.006687429	0.573326354	0.090206158	-0.585964734	-0.266075996	0.337113552	0	0	0	0	0	0	0	0	0
ENSG00000103199	ZNF500	Atlas_Analysis	1.495429269	0.558132959	1.587516783	1.27630849	0.35075151	-0.077374318	0.102125708	0.271849354	0	0	0	0	0	0	0	0	0
ENSG00000103222	ABCC1	Atlas_Analysis	-0.216980129	-0.157697367	-0.052167075	-0.093887707	-0.56755403	1.131361574	0.939063271	0.037187625	0	0	0	0	0	0	0	0	0
ENSG00000103226	NOMO3	Atlas_Analysis	-0.991151828	-1.030384179	-1.280181858	-0.445716669	-0.795828931	0.689925618	1.013867613	-0.388836115	0	0	0	0	0	0	0	0	0
ENSG00000103245	NARFL	Atlas_Analysis	1.008535843	-0.024471677	0.386536184	-0.025696511	0.123449827	-0.674029002	-0.537648842	0.370726641	0	0	0	0	0	0	0	0	0
ENSG00000103248	MTHFSD	Atlas_Analysis	0.944408687	-0.637982518	1.319231041	0.041815549	0.284272592	0.087852807	-0.053086146	0.047953044	0	0	0	0	0	0	0	0	0
ENSG00000103249	CLCN7	Atlas_Analysis	0.953055436	0.303359515	0.4276417	0.759040494	-0.042715671	1.364033645	1.417575691	0.511684844	0	0	0	0	0	0	0	0	0
ENSG00000103257	SLC7A5	Atlas_Analysis	0.030534199	-0.767862574	-0.209882183	-0.04393538	-0.316928988	1.207725882	0.743222483	0.280998564	0	0	0	0	0	0	0	0	0
ENSG00000103264	FBXO31	Atlas_Analysis	0.739354057	1.159615801	0.4633061	0.126284379	0.704405582	0.486051764	0.455770198	0.190364477	0	0	0	0	0	0	0	0	0
ENSG00000103319	EEF2K	Atlas_Analysis	0.779951903	0.356558592	0.705840952	0.196989536	0.166829282	-0.286501882	1.056698928	-0.027058876	1	0	0	0	0	0	0	0	0
ENSG00000103326	CAPN15	Atlas_Analysis	1.778663248	-0.481198888	0.880699894	0.558989633	0.043592396	-0.223504617	-0.32256914	0.540215309	0	0	0	0	0	0	0	0	0
ENSG00000103335	PIEZO1	Atlas_Analysis	0.939496805	0.178670661	0.842847328	1.098856308	-0.572859947	0.451719924	0.724784585	0.767417646	0	0	0	0	0	0	0	0	0
ENSG00000103429	BFAR	Atlas_Analysis	-0.505093068	-1.49724724	-0.346759382	-0.022485192	-0.190726468	0.987640442	0.730833634	-0.12364206	0	0	0	0	0	0	0	0	0
ENSG00000103512	NOMO1	Atlas_Analysis	-0.332971549	-0.469558886	-0.658077799	-0.345068198	-0.756267425	0.760196946	1.001137654	-0.164307395	0	0	0	0	0	0	0	0	0
ENSG00000103540	CCP110	Atlas_Analysis	0.411557287	0.548641522	0.689222577	-0.442574985	0.200974365	0.770180901	0.260771097	-0.202343586	0	0	0	0	0	0	0	0	0
ENSG00000103549	RNF40	Atlas_Analysis	-0.077945896	-0.265698962	-0.491292512	0.231318746	0.760022815	0.285970393	-0.168926144	0.106321978	0	0	0	0	0	0	0	0	0
ENSG00000103642	LACTB	Atlas_Analysis	-0.344730347	0.824835441	-0.069124154	-0.40194266	-0.386171336	-1.009444901	-0.189678344	-0.209305249	0	1	0	0	0	0	0	0	0
ENSG00000103855	CD276	Atlas_Analysis	-0.481932613	-1.77425381	-0.325792657	0.166710043	-0.098265573	1.174224203	1.59832436	0.219091887	0	0	0	0	0	0	0	0	0
ENSG00000103942	HOMER2	Atlas_Analysis	0.406108117	0.073350962	0.662601288	0.336695101	0.250318766	0.127979857	0.798587295	-0.254810447	0	0	0	0	0	0	0	0	0
ENSG00000103978	TMEM87A	Atlas_Analysis	-0.254281575	-0.509160979	-0.242536866	-0.911062648	-0.865152841	0.868813982	1.06280211	-0.141204937	0	0	0	0	0	0	0	0	0
ENSG00000103994	ZNF106	Atlas_Analysis	0.319029383	0.636844562	0.673863151	-0.056796054	0.610881676	1.079651151	0.1292489	-0.273039136	0	0	0	0	0	0	0	0	0
ENSG00000103995	CEP152	Atlas_Analysis	0.713954069	-0.642098584	0.98992366	0.109398578	0.28932731	0.808626609	0.437006331	-0.008188082	0	0	0	0	0	0	0	0	0
ENSG00000104067	TJP1	Atlas_Analysis	0.041555278	0.110105699	-0.29848777	0.444642206	0.717392449	0.788106179	0.315129352	-0.021417938	0	0	0	0	0	0	0	0	0
ENSG00000104142	VPS18	Atlas_Analysis	-0.411048243	-0.650174494	-0.673378615	-0.106348898	0.853852243	-0.106160848	-0.277795955	0.058442246	0	0	0	0	0	0	0	0	0
ENSG00000104177	MYEF2	Atlas_Analysis	0.775437298	1.265460116	0.771314793	0.039561154	0.582842401	0.997286753	0.295553588	0.015460162	0	0	0	0	0	0	0	0	0
ENSG00000104218	CSPP1	Atlas_Analysis	1.026407844	0.777840478	1.029064421	0.019702528	0.221461571	0.695172943	0.373592855	0.02957891	0	0	0	0	0	0	0	0	0
ENSG00000104231	ZFAND1	Atlas_Analysis	0.271652717	0.089874311	0.756117062	0.109452531	-1.038063252	-1.070381021	-0.66699561	-0.44984122	0	0	0	0	0	0	0	0	0
ENSG00000104290	FZD3	Atlas_Analysis	0.696270861	0.671610187	1.396712834	0.108040394	-0.062474069	1.859923618	1.296317272	-0.152319403	0	0	0	0	0	0	0	0	0
ENSG00000104313	EYA1	Atlas_Analysis	-0.148648882	-0.904288913	-0.605152641	0.224619972	0.417464977	1.459065868	0.223421185	0.11112737	0	0	0	0	0	1	0	0	0
ENSG00000104320	NBN	Atlas_Analysis	0.037755592	0.795749808	0.110867639	-0.352492406	0.42638145	0.673280888	0.113260835	-0.604217429	0	1	0	0	0	0	0	0	0
ENSG00000104331	IMPAD1	Atlas_Analysis	0.125109911	0.444441634	0.384894128	-0.110855481	0.254910523	1.94588087	1.3802755	-0.122639365	0	0	0	0	0	0	0	0	0
ENSG00000104343	UBE2W	Atlas_Analysis	0.722662857	-0.485939212	0.916695881	0.551211556	0.027899013	1.302049732	0.275694645	0.028246101	0	0	0	0	0	1	0	0	0
ENSG00000104365	IKBKB	Atlas_Analysis	1.183842178	-0.035954876	0.726679272	0.709001893	0.504135475	-0.057545737	0.037643443	0.193655013	0	0	0	0	0	0	0	0	0
ENSG00000104368	PLAT	Atlas_Analysis	-1.318809282	-1.267963506	-0.695691328	0.690855772	-0.117752093	-0.156404616	1.595679394	0.255443476	0	0	0	0	0	0	0	0	0
ENSG00000104369	JPH1	Atlas_Analysis	0.57945457	0.476528211	1.162385848	0.227178769	0.314018914	-0.136181224	-0.015400566	0.057103976	0	0	0	0	0	0	0	0	0
ENSG00000104447	TRPS1	Atlas_Analysis	0.75003003	1.312312796	1.556573467	-0.061512785	0.511596556	0.80042432	-0.015274287	-0.193056943	0	0	1	0	0	0	0	0	0
ENSG00000104524	PYCRL	Atlas_Analysis	0.078446332	-2.17112394	-0.358182354	0.8197007	0.137645476	-0.578187713	-0.212723056	0.337870465	0	0	0	0	0	0	0	0	0
ENSG00000104529	EEF1D	Atlas_Analysis	1.317716243	0.031614453	0.406172378	0.141360792	-0.477076666	-1.411398899	-0.612780172	0.331980159	1	0	0	0	0	0	0	0	0
ENSG00000104549	SQLE	Atlas_Analysis	-0.394238657	-0.373325492	-0.439146415	-0.602997872	-0.892166652	1.884253753	0.368858871	0.079756552	0	0	0	0	0	0	0	0	0
ENSG00000104635	SLC39A14	Atlas_Analysis	-0.27448957	0.151498775	-0.076442433	-0.324490819	-0.443809689	1.427171159	1.382496892	-0.110416274	0	0	0	0	0	0	0	0	0
ENSG00000104643	MTMR9	Atlas_Analysis	1.070720879	0.473844428	1.397152154	0.36278644	0.380969379	0.826041427	0.224996901	0.304814719	0	0	0	0	0	0	0	0	0
ENSG00000104660	LEPROTL1	Atlas_Analysis	-0.367428076	-0.053612342	-0.365565602	-0.673656987	0.001526275	1.811272173	0.952998963	0.035675954	0	0	0	0	0	0	0	0	0
ENSG00000104695	PPP2CB	Atlas_Analysis	-0.100814935	0.79985186	-0.236448979	-0.661884799	-0.301938757	-0.231330387	-0.241236971	-0.004430753	0	1	0	0	0	0	0	0	0
ENSG00000104731	KLHDC4	Atlas_Analysis	1.391141818	1.057195745	0.879769043	0.691699104	0.092227806	-0.403645043	-0.595904512	0.11399495	0	0	0	0	0	0	0	0	0
ENSG00000104756	KCTD9	Atlas_Analysis	0.01943471	1.035941512	0.454286363	-1.443419441	-0.03972275	0.835520363	-0.204396522	-0.266461062	0	1	0	0	0	1	0	0	0
ENSG00000104774	MAN2B1	Atlas_Analysis	-0.188685753	-0.273251556	0.045640504	0.215285872	-0.532410478	0.252683326	1.231189726	0.293237062	0	0	0	0	0	0	0	0	0
ENSG00000104805	NUCB1	Atlas_Analysis	-0.844266735	-0.596258927	-0.711941854	0.289325494	0.034169709	1.079425609	1.892125282	0.292395502	0	0	0	0	0	0	0	0	0
ENSG00000104835	SARS2	Atlas_Analysis	1.315215906	1.348108506	0.594923272	0.429632991	-0.755817604	-1.888823347	-1.209849717	0.100937497	0	0	0	0	0	0	0	0	0
ENSG00000104852	SNRNP70	Atlas_Analysis	1.526292971	0.530443822	0.521351774	0.92368226	-0.574869275	-1.512772573	-0.980414377	0.410592382	0	0	0	0	0	0	0	0	0
ENSG00000104853	CLPTM1	Atlas_Analysis	-0.014326614	-0.370461491	-0.432524939	0.471076351	-0.531095632	0.156698325	0.789771536	0.345556221	0	0	0	0	0	0	0	0	0
ENSG00000104859	CLASRP	Atlas_Analysis	1.140159711	0.326608279	0.376401254	0.748994709	-0.306629982	-0.855129548	-0.648995644	0.168770858	0	0	0	0	0	0	0	0	0
ENSG00000104870	FCGRT	Atlas_Analysis	-0.806398443	0.121816993	-0.657235347	0.57863799	-0.248410094	0.617852448	1.349709173	0.461282958	0	0	0	0	0	0	0	0	0
ENSG00000104884	ERCC2	Atlas_Analysis	0.858914255	0.149885667	0.136742881	0.616330839	0.538368061	-0.126593853	-0.112443628	0.229459188	0	0	0	0	0	0	0	0	0
ENSG00000104885	DOT1L	Atlas_Analysis	1.242672773	0.97910476	0.693954089	0.799064787	0.284616082	0.37205742	-0.003435384	0.691276341	0	0	0	0	0	0	0	0	0
ENSG00000104897	SF3A2	Atlas_Analysis	1.237394667	-0.138254524	0.164895868	0.485338067	-0.784725308	-1.354194302	-1.17581575	0.454046665	0	0	0	0	0	0	0	0	0
ENSG00000104899	AMH	Atlas_Analysis	3.076277435	1.172373543	1.615793061	1.285623523	-0.771933678	-0.640358339	-0.908036206	1.446611286	0	0	0	0	0	0	0	0	0
ENSG00000104936	DMPK	Atlas_Analysis	2.098176236	0.122060227	1.414043979	1.091053526	0.125522056	-0.318206443	-0.327710426	0.61099074	0	0	0	0	0	0	0	0	0
ENSG00000104980	TIMM44	Atlas_Analysis	0.954397864	0.441547371	0.070392309	0.128803781	-0.287043876	-1.159540996	-0.683865071	0.223311008	1	0	0	0	0	0	0	0	0
ENSG00000105127	AKAP8	Atlas_Analysis	0.773577742	0.622049433	0.390395998	0.189392058	-0.038990788	-0.520757932	-0.682915681	0.014231367	0	0	0	0	0	0	0	0	0
ENSG00000105221	AKT2	Atlas_Analysis	0.866170099	-0.005181488	0.557086314	0.454217919	0.388512627	0.044100936	-0.10778848	0.261315443	0	0	0	0	0	0	0	0	0
ENSG00000105223	PLD3	Atlas_Analysis	-0.589781788	-0.615137291	-0.383555308	0.312313926	-0.308601962	-0.069347653	0.820302629	0.368146835	0	0	0	0	0	0	0	0	0
ENSG00000105255	FSD1	Atlas_Analysis	0.465544735	-0.539271138	0.151351188	0.990557489	-0.088714984	-0.885653464	0.82202292	0.46033832	0	0	0	0	0	0	1	0	0
ENSG00000105290	APLP1	Atlas_Analysis	-1.357786934	-2.751485887	-1.259439949	0.474930268	0.344685922	0.661756871	1.801574881	0.356023722	0	0	0	0	0	0	0	0	0
ENSG00000105298	CACTIN	Atlas_Analysis	1.050666138	0.702100455	0.447357787	0.355465224	0.442150894	-0.195437742	-0.136683238	0.318811896	1	0	0	0	0	0	0	1	0
ENSG00000105397	TYK2	Atlas_Analysis	1.276786536	0.140321272	0.549415138	0.604781026	0.23505439	-0.332785261	-0.155968805	0.587106157	0	0	0	0	0	0	0	0	0
ENSG00000105426	PTPRS	Atlas_Analysis	0.059186944	-0.059198202	0.12482541	0.408156282	-0.229271291	1.108543107	1.279317906	0.283893103	0	0	0	0	0	1	1	0	0
ENSG00000105429	MEGF8	Atlas_Analysis	0.010468394	0.211710928	-0.123791392	0.447186485	0.05662073	1.460769627	1.677216411	0.223006587	0	0	0	0	0	0	0	0	0
ENSG00000105438	KDELR1	Atlas_Analysis	-0.676022157	-0.84683617	-0.774209187	0.157520377	-0.335468082	0.663649515	1.329554575	0.033256133	0	0	0	0	0	0	0	0	0
ENSG00000105443	CYTH2	Atlas_Analysis	1.394350832	0.493031611	0.888877005	1.282920948	0.221188841	-0.328791457	0.210555169	0.473055624	0	0	0	0	0	0	0	0	0
ENSG00000105486	LIG1	Atlas_Analysis	0.908704065	0.057839788	0.573112635	0.335863155	-0.011335382	-1.045621482	-0.615333042	0.092668621	0	0	0	0	0	0	0	0	0
ENSG00000105552	BCAT2	Atlas_Analysis	0.227925425	-0.419693599	0.025529029	0.751178389	-0.444304398	-1.882614955	-0.741192323	0.148601689	0	0	0	0	0	0	0	0	0
ENSG00000105576	TNPO2	Atlas_Analysis	1.039348501	0.108066368	0.433136515	0.235934308	0.40869725	0.194090025	0.069091636	0.397392279	0	0	0	0	0	0	0	0	0
ENSG00000105612	DNASE2	Atlas_Analysis	-1.191644919	-1.19104206	-0.633638522	0.650741339	-0.290310989	-0.121558401	1.31622865	0.129729894	0	0	0	0	0	0	0	0	0
ENSG00000105655	ISYNA1	Atlas_Analysis	0.778997226	-0.158160099	0.289342934	0.604649228	-0.564914533	-2.491836616	-0.768870933	0.522671922	0	0	0	0	0	0	0	0	0
ENSG00000105662	CRTC1	Atlas_Analysis	2.003018772	1.214120306	1.57375245	0.360036341	0.361927651	-0.675200328	-0.3615105	0.639790823	0	0	0	0	0	0	0	0	0
ENSG00000105705	SUGP1	Atlas_Analysis	1.077893354	-0.050439472	0.718455862	0.71852894	-0.060483379	-0.142301915	-0.287182858	0.245421577	0	0	0	0	0	0	0	0	0
ENSG00000105738	SIPA1L3	Atlas_Analysis	0.374741618	1.712055386	0.200659198	0.503236126	0.732771734	0.194300084	0.057952923	0.337610872	0	1	0	0	0	0	0	0	0
ENSG00000105767	CADM4	Atlas_Analysis	-0.677866135	-3.461333314	-0.32192732	0.854451623	0.286317395	1.352104632	1.927563709	0.44203677	0	0	0	1	0	0	0	0	0
ENSG00000105771	SMG9	Atlas_Analysis	1.364131484	0.155810034	0.995556834	0.427534838	-0.175410557	-1.528518025	-0.659426183	0.347769017	0	0	0	0	0	0	0	0	0
ENSG00000105778	AVL9	Atlas_Analysis	0.287299618	0.206348321	0.596866323	-0.043140154	0.413204089	0.962416918	0.269873923	-0.571908467	0	0	0	0	0	0	0	0	0
ENSG00000105810	CDK6	Atlas_Analysis	0.465628534	0.920554334	0.775880569	-0.402529271	0.388667393	0.380133771	-0.195785409	-0.269333388	0	0	0	0	0	0	0	0	0
ENSG00000105821	DNAJC2	Atlas_Analysis	0.784322865	0.714091445	0.577756927	-0.296496498	-0.442987863	-0.707227353	-0.761233998	-0.401458111	0	0	0	0	0	0	0	0	0
ENSG00000105875	WDR91	Atlas_Analysis	0.780952053	-1.016280725	0.571123003	0.524345742	0.158089347	-0.698554437	-0.498932959	0.05199678	1	0	0	0	0	0	0	0	0
ENSG00000105879	CBLL1	Atlas_Analysis	0.352383705	0.91461054	0.364281717	-0.707739579	0.298168519	0.029446684	0.094949327	0.021506211	0	0	0	0	0	0	0	0	0
ENSG00000105887	MTPN	Atlas_Analysis	-0.422502929	0.453326764	-0.527094865	-0.456876388	0.507029791	0.7996362	0.319509902	-0.18882671	0	0	0	0	0	0	0	0	0
ENSG00000105939	ZC3HAV1	Atlas_Analysis	0.078440087	0.581244537	-0.194858107	-0.571956844	0.877974911	0.708625177	0.305737128	-0.143967025	0	0	0	0	0	0	0	0	0
ENSG00000105953	OGDH	Atlas_Analysis	-0.8290997	-0.838564123	-0.912413019	0.068848028	0.722728794	0.022703882	1.353100049	0.006350501	0	0	0	0	0	0	0	0	0
ENSG00000105976	MET	Atlas_Analysis	-0.329787959	0.080673265	-0.303890554	-0.521727695	-0.104447131	1.551118817	0.930756121	-0.241158788	0	0	0	0	0	0	0	0	0
ENSG00000105983	LMBR1	Atlas_Analysis	-0.407828485	0.052283416	-0.327386816	-0.4939003	-0.34114597	1.348759495	0.722857963	-0.22332804	0	0	0	0	0	0	0	0	0
ENSG00000105997	HOXA3	Atlas_Analysis	1.463487737	0.263332192	1.333291166	1.195302304	-0.017178478	0.503349067	-0.034849372	0.597297573	0	0	0	0	0	0	0	0	0
ENSG00000106006	HOXA6	Atlas_Analysis	1.692769929	0.934743018	1.702964535	1.47649646	0.368703276	1.668792935	0.064077006	0.709585323	0	0	0	0	0	1	0	0	0
ENSG00000106009	BRAT1	Atlas_Analysis	1.039345319	-0.266157653	0.202488257	0.591747195	-0.406313873	-0.945504198	-1.15860924	0.532852144	1	0	0	0	0	0	0	0	0
ENSG00000106080	FKBP14	Atlas_Analysis	0.422644292	0.057755947	0.328081505	-1.011071054	-0.344947959	2.003930557	1.706707272	-0.125525034	0	0	0	0	0	0	0	0	0
ENSG00000106133	NSUN5P2	Atlas_Analysis	1.956501758	1.390820932	1.294035591	1.05547859	-0.705071505	-1.494127994	-0.741338182	0.662489679	0	0	0	0	0	0	0	0	0
ENSG00000106144	CASP2	Atlas_Analysis	0.596239087	0.063688639	0.066133305	0.111045859	0.639184702	0.860122092	0.279194971	-0.039500118	0	0	0	0	0	0	0	0	0
ENSG00000106211	HSPB1	Atlas_Analysis	-1.117825265	-2.4800486	-0.79185684	1.069581575	-0.497747447	-1.292951763	-0.464243806	0.272376697	0	0	0	1	0	0	0	0	0
ENSG00000106261	ZKSCAN1	Atlas_Analysis	0.194785596	0.667458155	0.575243819	-0.258824734	0.628990865	0.886380538	0.68052583	-0.151089777	0	0	0	0	0	0	0	0	0
ENSG00000106299	WASL	Atlas_Analysis	0.043702188	0.208669503	-0.213367192	-0.734227498	0.138798734	0.94598373	-0.213129391	-0.093384853	0	0	0	0	0	0	0	0	0
ENSG00000106344	RBM28	Atlas_Analysis	0.877008026	0.781714218	0.75295898	0.11527769	0.188865966	-0.420485847	-0.33038894	-0.253405387	0	0	0	0	0	0	0	0	0
ENSG00000106392	C1GALT1	Atlas_Analysis	-0.542275246	-0.84468518	0.29403784	-0.944512529	-0.542566233	1.526805851	0.770976077	-0.314918268	0	0	0	0	0	0	0	0	0
ENSG00000106397	PLOD3	Atlas_Analysis	0.035549743	-1.238753941	-0.042790712	0.261435936	-0.496871759	0.683644807	1.16667518	0.311088121	0	0	0	0	0	0	0	0	0
ENSG00000106404	CLDN15	Atlas_Analysis	2.333074153	1.523473923	1.653175326	1.089206758	-0.312884223	-0.424055718	-0.185649118	0.499726866	0	0	0	0	0	0	0	0	0
ENSG00000106460	TMEM106B	Atlas_Analysis	-0.093125645	0.994542823	0.504540021	-0.247249023	-0.39680359	2.056497675	1.311023592	-0.068924193	0	1	0	0	0	0	0	0	0
ENSG00000106477	CEP41	Atlas_Analysis	-0.340786461	-1.313212749	-0.325740888	-0.705903495	0.521337264	0.931112161	0.752432718	-0.123315446	0	0	0	0	0	0	0	0	0
ENSG00000106571	GLI3	Atlas_Analysis	-0.079148174	0.411043109	0.141849613	0.818594053	0.259525555	0.616605941	0.502869698	0.082555834	0	0	0	1	0	0	0	0	0
ENSG00000106609	TMEM248	Atlas_Analysis	-0.212668538	0.305252362	-0.439036576	0.273237602	0.169851816	1.393038552	1.137959889	0.200354125	0	0	0	0	0	0	0	0	0
ENSG00000106638	TBL2	Atlas_Analysis	-0.351569382	-0.528695602	-0.368103134	-0.031981954	-0.607940168	0.922177	0.906207998	0.213390232	0	0	0	0	0	0	0	0	0
ENSG00000106692	FKTN	Atlas_Analysis	0.960242161	0.668021266	1.473714086	-0.100058102	-0.167229009	1.149722188	0.865669501	-0.117499359	0	0	0	0	0	0	0	0	0
ENSG00000106771	TMEM245	Atlas_Analysis	0.46029845	0.371701948	0.964627918	-0.490369608	0.094551958	2.237029067	1.64519853	0.093636309	0	0	0	0	0	0	0	0	0
ENSG00000106780	MEGF9	Atlas_Analysis	-0.28734537	0.742724013	-0.028836427	-0.54457372	0.426707236	1.919703298	1.291216071	-0.342525729	0	0	0	0	0	0	0	0	0
ENSG00000106799	TGFBR1	Atlas_Analysis	-0.341326814	0.686813258	-0.132265365	-0.275639102	-0.082082831	2.032690068	1.271165565	-0.071912701	0	0	0	0	0	0	0	0	0
ENSG00000106976	DNM1	Atlas_Analysis	2.046085979	1.749835703	1.77480044	1.065830337	0.152345226	-0.181315133	-0.294390345	0.499920524	0	0	0	0	0	0	0	0	0
ENSG00000107104	KANK1	Atlas_Analysis	0.248259506	-1.437897739	0.336010314	0.315173334	0.393865671	1.365799279	-0.414749733	0.076931448	0	0	0	0	0	0	0	0	0
ENSG00000107263	RAPGEF1	Atlas_Analysis	0.264362392	-0.99592759	0.280383792	0.225750858	0.76347974	0.757036902	0.418382351	0.139758506	0	0	0	0	0	0	0	0	0
ENSG00000107281	NPDC1	Atlas_Analysis	2.421287849	0.728847719	1.75814819	1.483713139	-0.680782545	-0.569175499	-0.365191564	1.001859546	0	0	0	0	0	0	0	0	0
ENSG00000107290	SETX	Atlas_Analysis	0.236802357	0.735240781	0.434877573	-0.049514162	0.547599239	0.985912	0.360517491	-0.118098769	0	0	0	0	0	0	0	0	0
ENSG00000107443	CCNJ	Atlas_Analysis	0.043863702	0.265253695	0.567130226	-0.563377016	0.437335889	0.868390638	0.564419959	-0.21894036	0	0	0	0	0	0	0	0	0
ENSG00000107560	RAB11FIP2	Atlas_Analysis	0.358085439	0.603951441	1.012892558	-0.206915091	0.286002931	0.400413023	0.408715604	-0.354724063	0	0	0	0	0	0	0	0	0
ENSG00000107566	ERLIN1	Atlas_Analysis	-0.102342006	-0.263921748	0.088766007	-0.629949306	-0.298011531	0.897793478	1.746657571	-0.151317161	0	0	0	0	0	0	0	0	0
ENSG00000107643	MAPK8	Atlas_Analysis	0.688929648	0.040117884	0.881045381	0.190077739	0.195174721	0.105896049	-0.051761783	-0.322562498	0	0	0	0	0	0	0	0	0
ENSG00000107669	ATE1	Atlas_Analysis	-0.342110245	-0.443426728	0.223006516	-0.135781237	0.278101748	0.99255306	0.1829467	-0.223627163	0	0	0	0	0	0	0	0	0
ENSG00000107679	PLEKHA1	Atlas_Analysis	0.734537623	0.918798907	1.1461879	-0.040524825	0.162288457	0.44026152	0.157173587	-0.086978824	0	0	0	0	0	0	0	0	0
ENSG00000107731	UNC5B	Atlas_Analysis	0.294448425	0.332630663	0.686270348	0.551782723	-0.044218741	1.30991092	1.216720919	0.246267671	0	0	0	0	0	0	0	0	0
ENSG00000107779	BMPR1A	Atlas_Analysis	-0.461190591	0.673913997	-0.395862395	0.063863041	-0.344770263	1.729435509	0.836529251	-0.265303295	0	0	0	0	0	0	0	0	0
ENSG00000107796	ACTA2	Atlas_Analysis	-4.868820133	-1.892779029	-4.118160538	0.33079752	0.384220286	-0.422614171	0.788475756	0.053575821	0	0	0	0	0	0	0	0	0
ENSG00000107798	LIPA	Atlas_Analysis	-1.178268263	-0.274636932	-0.48548067	-0.644710899	-0.833833119	1.268111139	1.538179528	-0.246215108	0	0	0	0	0	0	0	0	0
ENSG00000107816	LZTS2	Atlas_Analysis	1.185991934	1.069192947	1.335584827	1.434297088	0.276973759	-0.449330334	0.078126847	0.598769947	0	0	0	0	0	0	0	0	0
ENSG00000107863	ARHGAP21	Atlas_Analysis	0.014486277	0.644655056	0.348603342	-0.299683452	0.082172174	1.052119181	0.187510031	-0.117761173	0	0	0	0	0	0	0	0	0
ENSG00000107890	ANKRD26	Atlas_Analysis	0.223945696	1.019360838	0.59852827	-0.447021929	0.649531469	1.771389822	0.341157783	-0.229161477	0	1	0	0	0	1	0	0	0
ENSG00000107929	LARP4B	Atlas_Analysis	0.438399535	0.814210188	0.398132324	0.418754384	0.542579136	0.648591181	0.088033589	0.096095749	0	0	0	0	0	0	0	0	0
ENSG00000107938	C10orf137	Atlas_Analysis	0.784322393	-0.060155573	0.717293884	0.435346302	0.389002753	-0.18840948	-0.387075674	0.077430157	0	0	0	0	0	0	0	0	0
ENSG00000107951	MTPAP	Atlas_Analysis	0.276840819	1.286123964	0.583048061	0.211256337	-0.169641139	0.130563086	0.151158181	-0.073275438	0	1	0	0	0	0	0	0	0
ENSG00000107957	SH3PXD2A	Atlas_Analysis	0.839212881	0.472756092	1.3478475	0.152244965	0.744288925	0.808486016	0.437703776	0.123089039	0	0	0	0	0	0	0	0	0
ENSG00000107959	PITRM1	Atlas_Analysis	-0.144607269	-0.465707004	-0.474471946	-0.433033516	-0.082293581	-0.15266307	1.239834164	-0.064968397	0	0	0	0	0	0	1	0	0
ENSG00000108021	FAM208B	Atlas_Analysis	0.522259787	0.293807594	0.475308465	-0.192512709	0.238650664	1.046368151	0.205716899	-0.121539063	0	0	0	0	0	0	0	0	0
ENSG00000108219	TSPAN14	Atlas_Analysis	-0.199536031	-1.352973284	0.089200267	-0.205114546	0.347355524	1.273974714	1.308159357	0.131274626	0	0	0	0	0	0	0	0	0
ENSG00000108256	NUFIP2	Atlas_Analysis	1.475736278	1.213949427	2.473190144	0.250094617	0.176380636	1.17832128	0.220048517	-0.064706617	0	0	1	0	0	0	0	0	0
ENSG00000108406	DHX40	Atlas_Analysis	-0.338346708	0.892959628	-0.084468558	-0.178053655	0.272653828	0.430718533	-0.173243888	-0.273713897	0	1	0	0	0	0	0	0	0
ENSG00000108465	CDK5RAP3	Atlas_Analysis	0.983278154	0.532485562	0.664331427	0.317522566	-0.8710997	-1.768755891	-0.64629698	0.488742686	0	0	0	0	0	0	0	0	0
